transactionType,transactionId,cardNumber,amount,Stan,currencyCode,transactionDate,transactionTime,responseCode,accountType,authorizationCode,merchantId,merchantCategoryCode,terminalId,cardExpiryDate,cardholderName,accountHolderName,transactionFee,authorizationIndicator,acquirerBin,issuerBin,merchantName,transactionCode,reasonCode,rrn,originalTransactionId,acquirerReferenceNumber,batchNumber,dateOfSettlement,settlementAmount,issuerResponseCode,transactionOrigin,transactionReference,originalTransactionAmount,refundAmount,adjustmentAmount,loyaltyPointsEarned,loyaltyPointsRedeemed,reversalIndicator,authorizationDateTime,originalAuthorizationCode,narrative
AUTHORIZATION,TXN1743325878534044130,4532756278912346,0,649046,356,3/23/2025,10:00:00,0,Savings,AUTH2238,MERCHANT88,5411,TERM5,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,LocalMarket,SALE,0,20250893712,nan,123ABC,BATCH001,3/24/2025,3349.56,0,Online,REF4101,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325838673020302,4532756278912346,0,349058,356,3/23/2025,10:00:00,0,Savings,AUTH7220,MERCHANT78,5411,TERM0,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,SuperMart,SALE,0,20250899883,nan,123ABC,BATCH001,3/24/2025,4931.5,0,Online,REF1011,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325816548012719,4024007198765433,0,851339,356,3/23/2025,10:00:00,0,Savings,AUTH6692,MERCHANT34,5411,TERM8,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250892298,nan,123ABC,BATCH001,3/24/2025,6247.41,0,Online,REF5545,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325811111009111,4024007198765435,0,863022,356,3/23/2025,10:00:00,0,Savings,AUTH2423,MERCHANT96,5411,TERM3,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,QuickStore,SALE,0,20250899110,nan,123ABC,BATCH001,3/24/2025,7656.59,0,Online,REF2993,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325879960045241,4532756278912346,0,1076,356,3/23/2025,10:00:00,0,Savings,AUTH5677,MERCHANT35,5411,TERM9,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,QuickStore,SALE,0,20250894823,nan,123ABC,BATCH001,3/24/2025,542.31,0,Online,REF1790,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325838673019750,4234567812345675,0,47277,356,3/23/2025,10:00:00,0,Savings,AUTH1378,MERCHANT60,5411,TERM3,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,QuickStore,SALE,0,20250899329,nan,123ABC,BATCH001,3/24/2025,898.2,0,Online,REF239,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325802003003199,4024007198765434,0,446603,356,3/23/2025,10:00:00,0,Savings,AUTH2547,MERCHANT13,5411,TERM9,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,MegaShop,SALE,0,20250893198,nan,123ABC,BATCH001,3/24/2025,2678.37,0,Online,REF7008,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325813880010764,4024007198765432,0,544436,356,3/23/2025,10:00:00,0,Savings,AUTH5274,MERCHANT4,5411,TERM2,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,LocalMarket,SALE,0,20250890344,nan,123ABC,BATCH001,3/24/2025,5857.02,0,Online,REF5145,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325878534043510,4234567812345674,0,934521,356,3/23/2025,10:00:00,0,Savings,AUTH1253,MERCHANT20,5411,TERM1,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250893092,nan,123ABC,BATCH001,3/24/2025,9230.06,0,Online,REF5538,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325855587030705,4234567812345673,0,297194,356,3/23/2025,10:00:00,0,Savings,AUTH5792,MERCHANT45,5411,TERM3,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,SuperMart,SALE,0,20250890285,nan,123ABC,BATCH001,3/24/2025,8521.56,0,Online,REF378,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325849365026244,4024007198765433,0,602238,356,3/23/2025,10:00:00,0,Savings,AUTH0442,MERCHANT15,5411,TERM4,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,SuperMart,SALE,0,20250895824,nan,123ABC,BATCH001,3/24/2025,8240.01,0,Online,REF2543,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325851843028246,4532756278912348,0,937273,356,3/23/2025,10:00:00,0,Savings,AUTH3148,MERCHANT77,5411,TERM5,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,QuickStore,SALE,0,20250897826,nan,123ABC,BATCH001,3/24/2025,1781.47,0,Online,REF4691,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325856971032201,4024007198765433,0,155334,356,3/23/2025,10:00:00,0,Savings,AUTH1663,MERCHANT93,5411,TERM7,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,GlobalRetail,SALE,0,20250891782,nan,123ABC,BATCH001,3/24/2025,2449.57,0,Online,REF8111,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325856971031994,4234567812345675,0,174100,356,3/23/2025,10:00:00,0,Savings,AUTH1817,MERCHANT90,5411,TERM8,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,SuperMart,SALE,0,20250891577,nan,123ABC,BATCH001,3/24/2025,8900.47,0,Online,REF2021,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325841481020928,4532756278912349,0,469959,356,3/23/2025,10:00:00,0,Savings,AUTH5751,MERCHANT73,5411,TERM5,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,QuickStore,SALE,0,20250890507,nan,123ABC,BATCH001,3/24/2025,7559.76,0,Online,REF4956,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325800179002386,4024007198765434,0,634206,356,3/23/2025,10:00:00,0,Savings,AUTH0384,MERCHANT88,5411,TERM2,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,MegaShop,SALE,0,20250892384,nan,123ABC,BATCH001,3/24/2025,8081.02,0,Online,REF868,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325869048039992,4234567812345670,0,852965,356,3/23/2025,10:00:00,0,Savings,AUTH1804,MERCHANT26,5411,TERM5,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,MegaShop,SALE,0,20250899570,nan,123ABC,BATCH001,3/24/2025,2828.78,0,Online,REF9981,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325851843027863,4024007198765436,0,289329,356,3/23/2025,10:00:00,0,Savings,AUTH5232,MERCHANT48,5411,TERM9,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,MegaShop,SALE,0,20250897443,nan,123ABC,BATCH001,3/24/2025,9519.69,0,Online,REF9282,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325798252000510,4024007198765434,0,199377,356,3/23/2025,10:00:00,0,Savings,AUTH3298,MERCHANT68,5411,TERM2,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,QuickStore,SALE,0,20250890510,nan,123ABC,BATCH001,3/24/2025,7852.75,0,Online,REF4474,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325860832035398,4234567812345675,0,303380,356,3/23/2025,10:00:00,0,Savings,AUTH4424,MERCHANT66,5411,TERM4,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,GlobalRetail,SALE,0,20250894978,nan,123ABC,BATCH001,3/24/2025,1702.58,0,Online,REF1791,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325856971031516,4024007198765435,0,916786,356,3/23/2025,10:00:00,0,Savings,AUTH2895,MERCHANT85,5411,TERM6,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,QuickStore,SALE,0,20250891095,nan,123ABC,BATCH001,3/24/2025,3181.47,0,Online,REF3680,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325854387030182,4234567812345670,0,65026,356,3/23/2025,10:00:00,0,Savings,AUTH5606,MERCHANT58,5411,TERM6,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250899762,nan,123ABC,BATCH001,3/24/2025,7357.32,0,Online,REF1542,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325806742006064,4532756278912349,0,107932,356,3/23/2025,10:00:00,0,Savings,AUTH0585,MERCHANT52,5411,TERM5,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,GlobalRetail,SALE,0,20250896062,nan,123ABC,BATCH001,3/24/2025,3569.4,0,Online,REF9908,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325806742006157,4234567812345673,0,706544,356,3/23/2025,10:00:00,0,Savings,AUTH0417,MERCHANT92,5411,TERM9,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,LocalMarket,SALE,0,20250896156,nan,123ABC,BATCH001,3/24/2025,834.12,0,Online,REF357,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325830246017703,4234567812345672,0,668970,356,3/23/2025,10:00:00,0,Savings,AUTH4166,MERCHANT56,5411,TERM8,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,LocalMarket,SALE,0,20250897283,nan,123ABC,BATCH001,3/24/2025,9746.74,0,Online,REF4480,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325850598027470,4234567812345671,0,776278,356,3/23/2025,10:00:00,0,Savings,AUTH7006,MERCHANT90,5411,TERM9,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,MegaShop,SALE,0,20250897052,nan,123ABC,BATCH001,3/24/2025,9232.86,0,Online,REF2105,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325812574010224,4234567812345670,0,424706,356,3/23/2025,10:00:00,0,Savings,AUTH0700,MERCHANT72,5411,TERM9,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,SuperMart,SALE,0,20250890054,nan,123ABC,BATCH001,3/24/2025,4050.24,0,Online,REF6872,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325812574010465,4234567812345674,0,737270,356,3/23/2025,10:00:00,0,Savings,AUTH9088,MERCHANT96,5411,TERM9,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,QuickStore,SALE,0,20250890049,nan,123ABC,BATCH001,3/24/2025,2291.09,0,Online,REF9075,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325806742006214,4532756278912346,0,338221,356,3/23/2025,10:00:00,0,Savings,AUTH8663,MERCHANT6,5411,TERM3,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,SuperMart,SALE,0,20250896213,nan,123ABC,BATCH001,3/24/2025,9046.07,0,Online,REF1126,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325879959044795,4024007198765433,0,774182,356,3/23/2025,10:00:00,0,Savings,AUTH7521,MERCHANT16,5411,TERM6,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,SuperMart,SALE,0,20250894377,nan,123ABC,BATCH001,3/24/2025,6449.8,0,Online,REF1548,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325862074035600,4024007198765432,0,107570,356,3/23/2025,10:00:00,0,Savings,AUTH8102,MERCHANT43,5411,TERM5,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,LocalMarket,SALE,0,20250895182,nan,123ABC,BATCH001,3/24/2025,9394.22,0,Online,REF9985,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325816548012572,4024007198765432,0,713819,356,3/23/2025,10:00:00,0,Savings,AUTH2847,MERCHANT82,5411,TERM4,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,SuperMart,SALE,0,20250892151,nan,123ABC,BATCH001,3/24/2025,2211.39,0,Online,REF3576,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325806742006453,4532756278912345,0,452235,356,3/23/2025,10:00:00,0,Savings,AUTH5332,MERCHANT13,5411,TERM2,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250896454,nan,123ABC,BATCH001,3/24/2025,2140.16,0,Online,REF2714,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325805114004844,4234567812345671,0,987927,356,3/23/2025,10:00:00,0,Savings,AUTH2830,MERCHANT17,5411,TERM0,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,LocalMarket,SALE,0,20250894844,nan,123ABC,BATCH001,3/24/2025,8347.15,0,Online,REF8801,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325822299015557,4532756278912346,0,829584,356,3/23/2025,10:00:00,0,Savings,AUTH0323,MERCHANT50,5411,TERM7,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,QuickStore,SALE,0,20250895137,nan,123ABC,BATCH001,3/24/2025,8658.86,0,Online,REF4183,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325800178002036,4532756278912347,0,905064,356,3/23/2025,10:00:00,0,Savings,AUTH2085,MERCHANT1,5411,TERM2,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,MegaShop,SALE,0,20250892035,nan,123ABC,BATCH001,3/24/2025,4546.7,0,Online,REF6000,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325849365025775,4532756278912345,0,265406,356,3/23/2025,10:00:00,0,Savings,AUTH9225,MERCHANT58,5411,TERM4,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,GlobalRetail,SALE,0,20250895356,nan,123ABC,BATCH001,3/24/2025,1461.65,0,Online,REF4646,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325875538042342,4532756278912348,0,909087,356,3/23/2025,10:00:00,0,Savings,AUTH2390,MERCHANT8,5411,TERM5,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,SuperMart,SALE,0,20250891924,nan,123ABC,BATCH001,3/24/2025,5008.44,0,Online,REF4887,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325809732007950,4024007198765434,0,777937,356,3/23/2025,10:00:00,0,Savings,AUTH9236,MERCHANT23,5411,TERM5,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,GlobalRetail,SALE,0,20250897949,nan,123ABC,BATCH001,3/24/2025,6260.29,0,Online,REF280,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325815085012283,4234567812345673,0,640056,356,3/23/2025,10:00:00,0,Savings,AUTH1982,MERCHANT58,5411,TERM5,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,LocalMarket,SALE,0,20250891862,nan,123ABC,BATCH001,3/24/2025,6337.46,0,Online,REF5531,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325815084011742,4532756278912348,0,769861,356,3/23/2025,10:00:00,0,Savings,AUTH7072,MERCHANT95,5411,TERM9,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,GlobalRetail,SALE,0,20250891322,nan,123ABC,BATCH001,3/24/2025,645.91,0,Online,REF8228,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325841481020563,4024007198765434,0,237975,356,3/23/2025,10:00:00,0,Savings,AUTH6201,MERCHANT24,5411,TERM8,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,MegaShop,SALE,0,20250890144,nan,123ABC,BATCH001,3/24/2025,7104.44,0,Online,REF7671,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325872326040924,4234567812345674,0,30686,356,3/23/2025,10:00:00,0,Savings,AUTH7348,MERCHANT25,5411,TERM9,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,GlobalRetail,SALE,0,20250890508,nan,123ABC,BATCH001,3/24/2025,1400.7,0,Online,REF6789,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325882614046858,4532756278912348,0,800306,356,3/23/2025,10:00:00,0,Savings,AUTH7098,MERCHANT38,5411,TERM6,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,SuperMart,SALE,0,20250896441,nan,123ABC,BATCH001,3/24/2025,7649.8,0,Online,REF9763,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325851843027900,4532756278912349,0,379048,356,3/23/2025,10:00:00,0,Savings,AUTH8546,MERCHANT32,5411,TERM0,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,LocalMarket,SALE,0,20250897481,nan,123ABC,BATCH001,3/24/2025,5316,0,Online,REF5124,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325841481021108,4024007198765435,0,83385,356,3/23/2025,10:00:00,0,Savings,AUTH5271,MERCHANT42,5411,TERM9,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250890689,nan,123ABC,BATCH001,3/24/2025,240.26,0,Online,REF1146,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325879960045130,4234567812345671,0,394151,356,3/23/2025,10:00:00,0,Savings,AUTH0452,MERCHANT58,5411,TERM5,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,QuickStore,SALE,0,20250894711,nan,123ABC,BATCH001,3/24/2025,6647.94,0,Online,REF4982,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325813879010504,4532756278912348,0,508851,356,3/23/2025,10:00:00,0,Savings,AUTH8471,MERCHANT49,5411,TERM1,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,SuperMart,SALE,0,20250890082,nan,123ABC,BATCH001,3/24/2025,4134.32,0,Online,REF677,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325848081024516,4024007198765433,0,214517,356,3/23/2025,10:00:00,0,Savings,AUTH9379,MERCHANT34,5411,TERM8,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,MegaShop,SALE,0,20250894096,nan,123ABC,BATCH001,3/24/2025,9197.4,0,Online,REF9091,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325877234042521,4532756278912345,0,325041,356,3/23/2025,10:00:00,0,Savings,AUTH4249,MERCHANT97,5411,TERM9,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,MegaShop,SALE,0,20250892103,nan,123ABC,BATCH001,3/24/2025,6125.42,0,Online,REF6258,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REFUND,TXN1743325845465023141,4532756278912348,0,92090,356,3/23/2025,10:00:00,0,Savings,AUTH5013,MERCHANT40,5411,TERM0,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,SuperMart,SALE,0,20250892722,nan,123ABC,BATCH001,3/24/2025,6949.92,0,Online,REF9354,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325877234042952,4532756278912349,0,931862,356,3/23/2025,10:00:00,0,Savings,AUTH0775,MERCHANT12,5411,TERM6,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,QuickStore,SALE,0,20250892537,nan,123ABC,BATCH001,3/24/2025,687.84,0,Online,REF7875,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325879960045462,4532756278912347,0,771583,356,3/23/2025,10:00:00,0,Savings,AUTH2211,MERCHANT72,5411,TERM9,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,QuickStore,SALE,0,20250895044,nan,123ABC,BATCH001,3/24/2025,8173.51,0,Online,REF4172,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CASH_ADVANCE,TXN1743325835951018587,4234567812345673,0,254515,356,3/23/2025,10:00:00,0,Savings,AUTH8074,MERCHANT41,5411,TERM8,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,LocalMarket,SALE,0,20250898165,nan,123ABC,BATCH001,3/24/2025,2705.7,0,Online,REF9617,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325815084011622,4532756278912349,0,525474,356,3/23/2025,10:00:00,0,Savings,AUTH7818,MERCHANT4,5411,TERM5,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,LocalMarket,SALE,0,20250891202,nan,123ABC,BATCH001,3/24/2025,6353.3,0,Online,REF8920,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325858311033500,4234567812345673,0,950668,356,3/23/2025,10:00:00,0,Savings,AUTH1591,MERCHANT64,5411,TERM8,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,SuperMart,SALE,0,20250893081,nan,123ABC,BATCH001,3/24/2025,5813.99,0,Online,REF6701,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
REVERSAL,TXN1743325800179002459,4234567812345672,0,873219,356,3/23/2025,10:00:00,0,Savings,AUTH6687,MERCHANT48,5411,TERM8,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,GlobalRetail,SALE,0,20250892459,nan,123ABC,BATCH001,3/24/2025,9398.19,0,Online,REF2542,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325853187028800,4234567812345674,0,830850,356,3/23/2025,10:00:00,0,Savings,AUTH0541,MERCHANT72,5411,TERM8,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,SuperMart,SALE,0,20250898380,nan,123ABC,BATCH001,3/24/2025,3799.71,0,Online,REF3505,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325798254000803,4234567812345674,0,963886,356,3/23/2025,10:00:00,0,Savings,AUTH9808,MERCHANT83,5411,TERM0,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,LocalMarket,SALE,0,20250890802,nan,123ABC,BATCH001,3/24/2025,9718.06,0,Online,REF7131,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CAPTURE,TXN1743325835951019385,4234567812345672,0,453742,356,3/23/2025,10:00:00,0,Savings,AUTH4069,MERCHANT30,5411,TERM7,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,MegaShop,SALE,0,20250898964,nan,123ABC,BATCH001,3/24/2025,7344.77,0,Online,REF8450,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325856971031741,4532756278912348,0,941986,356,3/23/2025,10:00:00,0,Savings,AUTH0339,MERCHANT32,5411,TERM9,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,SuperMart,SALE,0,20250891323,nan,123ABC,BATCH001,3/24/2025,1630.23,0,Online,REF7282,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
PURCHASE,TXN1743325879959044704,4234567812345672,0,168510,356,3/23/2025,10:00:00,0,Savings,AUTH3367,MERCHANT49,5411,TERM0,25-Dec,Ravi Kumar,Ravi Kumar,2.5,A,123456,654321,MegaShop,SALE,0,20250894286,nan,123ABC,BATCH001,3/24/2025,2446.58,0,Online,REF8806,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325798254000717,4532756278912349,0,36678,356,3/23/2025,10:00:00,0,Savings,AUTH3639,MERCHANT35,5411,TERM5,25-Dec,Amit Patel,Amit Patel,2.5,A,123456,654321,SuperMart,SALE,0,20250890716,nan,123ABC,BATCH001,3/24/2025,1173.44,0,Online,REF2674,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325860832035171,4532756278912349,0,692391,356,3/23/2025,10:00:00,0,Savings,AUTH5070,MERCHANT1,5411,TERM4,25-Dec,Neha Singh,Neha Singh,2.5,A,123456,654321,QuickStore,SALE,0,20250894751,nan,123ABC,BATCH001,3/24/2025,2913.83,0,Online,REF8004,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
AUTHORIZATION,TXN1743325802003003102,4024007198765436,0,290916,356,3/23/2025,10:00:00,0,Savings,AUTH4141,MERCHANT29,5411,TERM3,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,MegaShop,SALE,0,20250893100,nan,123ABC,BATCH001,3/24/2025,5009.25,0,Online,REF2568,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325805114004653,4024007198765433,0,70112,356,3/23/2025,10:00:00,0,Savings,AUTH7382,MERCHANT71,5411,TERM4,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,GlobalRetail,SALE,0,20250894653,nan,123ABC,BATCH001,3/24/2025,5679.22,0,Online,REF3264,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
BALANCE_TRANSFER,TXN1743325803618003936,4532756278912347,0,743492,356,3/23/2025,10:00:00,0,Savings,AUTH6766,MERCHANT49,5411,TERM8,25-Dec,Priya Sharma,Priya Sharma,2.5,A,123456,654321,LocalMarket,SALE,0,20250893936,nan,123ABC,BATCH001,3/24/2025,8781.57,0,Online,REF7743,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
CHARGEBACK,TXN1743325815085011959,4024007198765432,0,797752,356,3/23/2025,10:00:00,0,Savings,AUTH9231,MERCHANT93,5411,TERM1,25-Dec,Rajesh Verma,Rajesh Verma,2.5,A,123456,654321,QuickStore,SALE,0,20250891538,nan,123ABC,BATCH001,3/24/2025,5250.2,0,Online,REF302,0,0,0,10,5,N,2025-03-23T10:00:00,nan,Transaction successful
